c,cleaned_mno,test_status,QOS_SignalStrength,Connection_Category_clean
3,raw_3_Three Mobile,5,-90,4
4,raw_3_Three Mobile,1,-140,4
2,raw_3_Three Mobile,5,-75,4
52,raw_3_Three Mobile,6,-121,4
18,raw_3_Three Mobile,6,-123,4
48,raw_3_Three Mobile,4,-87,4
64,raw_3_Three Mobile,-1,-130,4
104,raw_3_Three Mobile,6,-70,4
1026,raw_3_Three Mobile,0,-66,4
267,raw_3_Three Mobile,0,-71,3
6,raw_3_Three Mobile,0,-53,
4,raw_3_Three Mobile,1,-57,4
1711,raw_3_Three Mobile,-1,-109,4
2,raw_3_Three Mobile,3,-66,4
203,raw_3_Three Mobile,1,-97,3
309,raw_3_Three Mobile,0,-73,3
2207,raw_3_Three Mobile,1,-104,4
9,raw_3_Three Mobile,4,-128,4
7,raw_3_Three Mobile,5,-113,4
1,raw_3_Three Mobile,4,-130,4
17881,raw_3_Three Mobile,0,-101,4
641,raw_3_Three Mobile,0,-91,3
3,raw_3_Three Mobile,5,-97,4
541,raw_3_Three Mobile,-1,-84,4
2,raw_3_Three Mobile,3,-73,4
147,raw_3_Three Mobile,1,-81,4
151,raw_3_Three Mobile,-1,-83,3
7714,raw_3_Three Mobile,0,-84,4
1,raw_3_Three Mobile,1,-71,
2,raw_3_Three Mobile,1,-53,4
4,raw_3_Three Mobile,5,-82,4
4,raw_3_Three Mobile,5,-88,4
17434,raw_3_Three Mobile,0,-107,4
96,raw_3_Three Mobile,0,-56,4
8,raw_3_Three Mobile,3,-63,3
1533,raw_3_Three Mobile,1,-102,4
2,raw_3_Three Mobile,4,-109,3
10,raw_3_Three Mobile,3,-75,3
8,raw_3_Three Mobile,3,-69,3
186,raw_3_Three Mobile,4,-106,4
1,raw_3_Three Mobile,1,-69,
7634,raw_3_Three Mobile,0,-115,4
1,raw_3_Three Mobile,3,-71,4
11,raw_3_Three Mobile,-1,-140,4
41,raw_3_Three Mobile,0,-44,4
16,raw_3_Three Mobile,6,-71,3
17169,raw_3_Three Mobile,0,-99,4
717,raw_3_Three Mobile,6,-94,4
332,raw_3_Three Mobile,0,-60,4
1,raw_3_Three Mobile,-1,-84,C
2,raw_3_Three Mobile,5,-85,4
678,raw_3_Three Mobile,-1,-121,4
5,raw_3_Three Mobile,3,-88,4
92,raw_3_Three Mobile,-1,-129,4
57,raw_3_Three Mobile,1,-72,4
1,raw_3_Three Mobile,1,-101,
13439,raw_3_Three Mobile,0,-92,4
114,raw_3_Three Mobile,6,-69,4
99,raw_3_Three Mobile,3,-124,4
8,raw_3_Three Mobile,3,-81,3
4,raw_3_Three Mobile,0,-105,
161,raw_3_Three Mobile,1,-127,4
8,raw_3_Three Mobile,0,-71,
2,raw_3_Three Mobile,5,-91,3
1,raw_3_Three Mobile,3,-68,4
740,raw_3_Three Mobile,0,-89,3
31,raw_3_Three Mobile,0,-140,4
78,raw_3_Three Mobile,0,-57,3
10,raw_3_Three Mobile,3,-130,4
3,raw_3_Three Mobile,5,-96,4
171,raw_3_Three Mobile,4,-116,4
14,raw_3_Three Mobile,3,-90,4
2,raw_3_Three Mobile,6,-52,4
289,raw_3_Three Mobile,3,-119,4
24,raw_3_Three Mobile,4,-81,4
32,raw_3_Three Mobile,3,-113,3
1,raw_3_Three Mobile,6,-50,4
77,raw_3_Three Mobile,0,-127,4
840,raw_3_Three Mobile,6,-101,4
183,raw_3_Three Mobile,1,-84,4
1,raw_3_Three Mobile,3,-67,4
3,raw_3_Three Mobile,4,-68,4
1,raw_3_Three Mobile,5,-113,3
177,raw_3_Three Mobile,-1,-73,4
699,raw_3_Three Mobile,0,-122,4
348,raw_3_Three Mobile,6,-83,4
356,raw_3_Three Mobile,-1,-124,4
2,raw_3_Three Mobile,1,-56,4
6,raw_3_Three Mobile,4,-89,3
4,raw_3_Three Mobile,4,-85,3
37,raw_3_Three Mobile,-1,-63,4
1,raw_3_Three Mobile,6,-67,
42,raw_3_Three Mobile,4,-89,4
352,raw_3_Three Mobile,3,-113,4
27,raw_3_Three Mobile,0,-51,
1,raw_3_Three Mobile,5,-89,3
4,raw_3_Three Mobile,5,-87,4
5,raw_3_Three Mobile,-1,-44,4
19620,raw_3_Three Mobile,0,-104,4
273,raw_3_Three Mobile,6,-79,4
349,raw_3_Three Mobile,0,-99,3
37,raw_3_Three Mobile,4,-85,4
5,raw_3_Three Mobile,0,-85,
10,raw_3_Three Mobile,-1,-51,3
5,raw_3_Three Mobile,6,-57,3
10,raw_3_Three Mobile,3,-129,4
16943,raw_3_Three Mobile,0,-98,4
193,raw_3_Three Mobile,0,-103,3
37,raw_3_Three Mobile,3,-89,3
8,raw_3_Three Mobile,4,-129,4
2,raw_3_Three Mobile,6,-81,
522,raw_3_Three Mobile,6,-113,4
1503,raw_3_Three Mobile,-1,-102,4
13,raw_3_Three Mobile,1,-63,4
3,raw_3_Three Mobile,6,-113,
1,raw_3_Three Mobile,4,-44,4
766,raw_3_Three Mobile,-1,-89,4
2,raw_3_Three Mobile,4,-62,4
10,raw_3_Three Mobile,0,-73,
4,raw_3_Three Mobile,1,-57,3
1,raw_3_Three Mobile,-1,-73,
431,raw_3_Three Mobile,-1,-82,4
142,raw_3_Three Mobile,4,-117,4
13,raw_3_Three Mobile,3,-85,4
4,raw_3_Three Mobile,4,-79,3
27,raw_3_Three Mobile,6,-81,3
1,raw_3_Three Mobile,5,-122,4
1,raw_3_Three Mobile,-1,-85,
17,raw_3_Three Mobile,6,-60,4
3,raw_3_Three Mobile,5,-66,4
6,raw_3_Three Mobile,0,-81,
1,raw_3_Three Mobile,5,-64,4
5,raw_3_Three Mobile,3,-77,4
1,raw_3_Three Mobile,4,-132,4
19,raw_3_Three Mobile,3,-89,4
6,raw_3_Three Mobile,6,-59,3
865,raw_3_Three Mobile,-1,-91,4
50,raw_3_Three Mobile,3,-93,3
1827,raw_3_Three Mobile,1,-120,4
82,raw_3_Three Mobile,0,-59,3
6,raw_3_Three Mobile,6,-103,3
188,raw_3_Three Mobile,4,-113,4
119,raw_3_Three Mobile,-1,-85,3
1540,raw_3_Three Mobile,1,-121,4
14,raw_3_Three Mobile,4,-126,4
96,raw_3_Three Mobile,0,-126,4
208,raw_3_Three Mobile,4,-111,4
2,raw_3_Three Mobile,1,-136,4
184,raw_3_Three Mobile,0,-58,4
38,raw_3_Three Mobile,1,-77,3
374,raw_3_Three Mobile,-1,-79,4
614,raw_3_Three Mobile,-1,-86,4
4,raw_3_Three Mobile,5,-102,4
1,raw_3_Three Mobile,3,-63,4
2,raw_3_Three Mobile,4,-60,4
1,raw_3_Three Mobile,6,-130,4
1,raw_3_Three Mobile,1,-45,4
891,raw_3_Three Mobile,1,-98,4
696,raw_3_Three Mobile,-1,-87,4
1,raw_3_Three Mobile,5,-118,4
1,raw_3_Three Mobile,5,-109,3
3,raw_3_Three Mobile,5,-78,4
12,raw_3_Three Mobile,5,-98,4
10,raw_3_Three Mobile,0,-132,4
16,raw_3_Three Mobile,4,-78,4
3,raw_3_Three Mobile,4,-66,4
16,raw_3_Three Mobile,3,-128,4
55,raw_3_Three Mobile,-1,-65,4
172,raw_3_Three Mobile,-1,-101,3
4,raw_3_Three Mobile,0,-135,4
2,raw_3_Three Mobile,1,-53,3
192,raw_3_Three Mobile,3,-107,4
1,raw_3_Three Mobile,1,-107,
2,raw_3_Three Mobile,6,-55,3
66,raw_3_Three Mobile,3,-101,4
1,raw_3_Three Mobile,6,-51,3
1,raw_3_Three Mobile,5,-63,4
55,raw_3_Three Mobile,1,-73,4
262,raw_3_Three Mobile,0,-124,4
363,raw_3_Three Mobile,3,-114,4
6,raw_3_Three Mobile,1,-59,3
4675,raw_3_Three Mobile,0,-117,4
115,raw_3_Three Mobile,0,-61,3
110,raw_3_Three Mobile,6,-119,4
76,raw_3_Three Mobile,-1,-68,4
66,raw_3_Three Mobile,6,-120,4
114,raw_3_Three Mobile,1,-79,4
5,raw_3_Three Mobile,4,-67,4
2,raw_3_Three Mobile,1,-85,
1,raw_3_Three Mobile,-1,-109,
5064,raw_3_Three Mobile,0,-78,4
226,raw_3_Three Mobile,3,-120,4
1,raw_3_Three Mobile,-1,-81,
528,raw_3_Three Mobile,0,-93,3
126,raw_3_Three Mobile,3,-123,4
128,raw_3_Three Mobile,4,-118,4
26,raw_3_Three Mobile,-1,-67,3
56,raw_3_Three Mobile,3,-97,4
7251,raw_3_Three Mobile,0,-83,4
6,raw_3_Three Mobile,6,-55,4
887,raw_3_Three Mobile,6,-102,4
22,raw_3_Three Mobile,1,-71,3
2,raw_3_Three Mobile,3,-57,3
4002,raw_3_Three Mobile,0,-75,4
584,raw_3_Three Mobile,-1,-85,4
1,raw_3_Three Mobile,3,-53,3
71,raw_3_Three Mobile,0,-51,3
3617,raw_3_Three Mobile,0,-118,4
1179,raw_3_Three Mobile,-1,-97,4
17,raw_3_Three Mobile,0,-130,4
1,raw_3_Three Mobile,0,-61,
4,raw_3_Three Mobile,1,-59,4
1321,raw_3_Three Mobile,0,-67,4
7,raw_3_Three Mobile,0,-137,4
259,raw_3_Three Mobile,-1,-75,4
1455,raw_3_Three Mobile,-1,-114,4
1,raw_3_Three Mobile,3,-71,
1,raw_3_Three Mobile,6,-134,4
113,raw_3_Three Mobile,0,-63,3
4538,raw_3_Three Mobile,0,-77,4
6,raw_3_Three Mobile,-1,-54,4
69,raw_3_Three Mobile,1,-129,4
30,raw_3_Three Mobile,3,-94,4
11,raw_3_Three Mobile,3,-87,4
3,raw_3_Three Mobile,1,-61,3
3,raw_3_Three Mobile,1,-44,4
95,raw_3_Three Mobile,0,-107,3
38,raw_3_Three Mobile,0,-53,4
63,raw_3_Three Mobile,3,-107,3
26,raw_3_Three Mobile,6,-63,4
80,raw_3_Three Mobile,3,-102,4
98,raw_3_Three Mobile,1,-77,4
210,raw_3_Three Mobile,4,-110,4
4,raw_3_Three Mobile,4,-107,3
3,raw_3_Three Mobile,0,-47,4
487,raw_3_Three Mobile,6,-88,4
16,raw_3_Three Mobile,1,-73,3
11,raw_3_Three Mobile,6,-124,4
1,raw_3_Three Mobile,1,-50,4
2,raw_3_Three Mobile,6,-139,4
80,raw_3_Three Mobile,1,-81,3
1,raw_3_Three Mobile,1,-137,4
1,raw_3_Three Mobile,4,-109,
1,raw_3_Three Mobile,1,-87,
247,raw_3_Three Mobile,0,-59,4
255,raw_3_Three Mobile,1,-99,3
2648,raw_3_Three Mobile,0,-72,4
1,raw_3_Three Mobile,4,-63,3
6,raw_3_Three Mobile,3,-84,4
1,raw_3_Three Mobile,1,-105,
74,raw_3_Three Mobile,-1,-73,3
48,raw_3_Three Mobile,4,-90,4
43,raw_3_Three Mobile,3,-126,4
158,raw_3_Three Mobile,4,-104,4
2,raw_3_Three Mobile,0,-45,4
1199,raw_3_Three Mobile,1,-100,4
407,raw_3_Three Mobile,6,-114,4
98,raw_3_Three Mobile,1,-85,3
9,raw_3_Three Mobile,0,-49,4
14115,raw_3_Three Mobile,0,-111,4
1657,raw_3_Three Mobile,-1,-107,4
541,raw_3_Three Mobile,1,-124,4
126,raw_3_Three Mobile,-1,-79,3
4244,raw_3_Three Mobile,1,-113,4
17970,raw_3_Three Mobile,0,-106,4
58,raw_3_Three Mobile,6,-66,4
260,raw_3_Three Mobile,6,-78,4
44,raw_3_Three Mobile,1,-79,3
185,raw_3_Three Mobile,-1,-127,4
5,raw_3_Three Mobile,3,-71,3
59,raw_3_Three Mobile,4,-92,4
380,raw_3_Three Mobile,6,-115,4
11,raw_3_Three Mobile,4,-99,3
36,raw_3_Three Mobile,1,-68,4
343,raw_3_Three Mobile,3,-117,4
661,raw_3_Three Mobile,6,-93,4
26,raw_3_Three Mobile,6,-62,4
2,raw_3_Three Mobile,3,-80,4
13,raw_3_Three Mobile,3,-79,3
13,raw_3_Three Mobile,1,-65,3
2,raw_3_Three Mobile,3,-74,4
349,raw_3_Three Mobile,0,-97,3
16,raw_3_Three Mobile,0,-131,4
684,raw_3_Three Mobile,-1,-120,4
2,raw_3_Three Mobile,6,-128,4
1,raw_3_Three Mobile,-1,-63,
62,raw_3_Three Mobile,1,-74,4
15447,raw_3_Three Mobile,0,-96,4
5,raw_3_Three Mobile,3,-131,4
1,raw_3_Three Mobile,-1,-118,
2,raw_3_Three Mobile,1,-51,3
6,raw_3_Three Mobile,6,-105,3
2,raw_3_Three Mobile,6,-56,4
478,raw_3_Three Mobile,-1,-83,4
8,raw_3_Three Mobile,5,-117,4
4257,raw_3_Three Mobile,1,-114,4
56,raw_3_Three Mobile,3,-101,3
1794,raw_3_Three Mobile,1,-103,4
69,raw_3_Three Mobile,4,-93,4
2522,raw_3_Three Mobile,1,-105,4
896,raw_3_Three Mobile,-1,-92,4
59,raw_3_Three Mobile,1,-113,3
2,raw_3_Three Mobile,6,-51,
30,raw_3_Three Mobile,3,-127,4
88,raw_3_Three Mobile,4,-94,4
8,raw_3_Three Mobile,1,-62,4
62,raw_3_Three Mobile,3,-95,3
2,raw_3_Three Mobile,5,-84,4
10,raw_3_Three Mobile,0,-63,
2,raw_3_Three Mobile,0,-111,
1070,raw_3_Three Mobile,1,-122,4
256,raw_3_Three Mobile,1,-87,4
217,raw_3_Three Mobile,6,-76,4
7,raw_3_Three Mobile,-1,-136,4
2,raw_3_Three Mobile,5,-93,3
1706,raw_3_Three Mobile,-1,-105,4
161,raw_3_Three Mobile,6,-118,4
2864,raw_3_Three Mobile,0,-73,4
10,raw_3_Three Mobile,0,-103,
153,raw_3_Three Mobile,-1,-81,3
1,raw_3_Three Mobile,4,-83,3
367,raw_3_Three Mobile,0,-75,3
2,raw_3_Three Mobile,5,-80,4
27,raw_3_Three Mobile,-1,-65,3
77,raw_3_Three Mobile,4,-95,4
1,raw_3_Three Mobile,4,-61,4
5464,raw_3_Three Mobile,0,-79,4
2,raw_3_Three Mobile,-1,-55,4
4,raw_3_Three Mobile,5,-94,4
114,raw_3_Three Mobile,4,-98,4
107,raw_3_Three Mobile,-1,-77,3
347,raw_3_Three Mobile,-1,-78,4
2,raw_3_Three Mobile,5,-120,4
2,raw_3_Three Mobile,5,-93,4
108,raw_3_Three Mobile,4,-119,4
18,raw_3_Three Mobile,4,-76,4
98,raw_3_Three Mobile,1,-83,3
37,raw_3_Three Mobile,3,-99,4
1408,raw_3_Three Mobile,1,-101,4
297,raw_3_Three Mobile,3,-111,4
209,raw_3_Three Mobile,6,-75,4
161,raw_3_Three Mobile,3,-122,4
43,raw_3_Three Mobile,3,-103,3
172,raw_3_Three Mobile,4,-114,4
66,raw_3_Three Mobile,-1,-67,4
1,raw_3_Three Mobile,6,-55,
279,raw_3_Three Mobile,-1,-76,4
30,raw_3_Three Mobile,3,-109,3
6,raw_3_Three Mobile,6,-57,4
6,raw_3_Three Mobile,1,-58,4
185,raw_3_Three Mobile,-1,-97,3
7,raw_3_Three Mobile,3,-73,3
7,raw_3_Three Mobile,5,-100,4
2,raw_3_Three Mobile,0,-139,4
29,raw_3_Three Mobile,3,-93,4
128,raw_3_Three Mobile,-1,-70,4
39,raw_3_Three Mobile,-1,-64,4
22,raw_3_Three Mobile,6,-73,3
984,raw_3_Three Mobile,-1,-93,4
803,raw_3_Three Mobile,6,-97,4
3,raw_3_Three Mobile,0,-59,
1,raw_3_Three Mobile,6,-137,4
40,raw_3_Three Mobile,4,-122,4
187,raw_3_Three Mobile,6,-74,4
2,raw_3_Three Mobile,6,-113,3
6,raw_3_Three Mobile,6,-54,4
14,raw_3_Three Mobile,-1,-53,3
1,raw_3_Three Mobile,-1,-57,
226,raw_3_Three Mobile,1,-86,4
1,raw_3_Three Mobile,1,-99,
4,raw_3_Three Mobile,0,-89,
78,raw_3_Three Mobile,-1,-111,3
665,raw_3_Three Mobile,6,-92,4
6,raw_3_Three Mobile,0,-77,
139,raw_3_Three Mobile,6,-72,4
2,raw_3_Three Mobile,-1,-52,4
2,raw_3_Three Mobile,0,-107,
1,raw_3_Three Mobile,0,-93,
16653,raw_3_Three Mobile,0,-108,4
101,raw_3_Three Mobile,1,-109,3
6,raw_3_Three Mobile,0,-87,
1,raw_3_Three Mobile,3,-73,
142,raw_3_Three Mobile,1,-103,3
1583,raw_3_Three Mobile,-1,-113,4
6,raw_3_Three Mobile,6,-61,3
152,raw_3_Three Mobile,1,-82,4
5,raw_3_Three Mobile,5,-103,4
661,raw_3_Three Mobile,1,-96,4
418,raw_3_Three Mobile,-1,-123,4
9,raw_3_Three Mobile,4,-127,4
2,raw_3_Three Mobile,1,-54,4
817,raw_3_Three Mobile,6,-95,4
8,raw_3_Three Mobile,-1,-138,4
64,raw_3_Three Mobile,-1,-66,4
1,raw_3_Three Mobile,5,-124,4
341,raw_3_Three Mobile,3,-116,4
2,raw_3_Three Mobile,-1,-87,
2,raw_3_Three Mobile,5,-81,4
1,raw_3_Three Mobile,1,-115,C
137,raw_3_Three Mobile,6,-73,4
1,raw_3_Three Mobile,0,-72,3
17315,raw_3_Three Mobile,0,-100,4
3,raw_3_Three Mobile,5,-87,3
40,raw_3_Three Mobile,6,-83,3
53,raw_3_Three Mobile,3,-100,4
12,raw_3_Three Mobile,3,-77,3
615,raw_3_Three Mobile,6,-91,4
1,raw_3_Three Mobile,0,-95,2
13,raw_3_Three Mobile,1,-113,
97,raw_3_Three Mobile,1,-128,4
819,raw_3_Three Mobile,6,-107,4
143,raw_3_Three Mobile,-1,-113,3
2,raw_3_Three Mobile,6,-48,4
4,raw_3_Three Mobile,3,-133,4
341,raw_3_Three Mobile,1,-90,4
334,raw_3_Three Mobile,6,-80,4
44,raw_3_Three Mobile,6,-89,3
3,raw_3_Three Mobile,0,-136,4
1,raw_3_Three Mobile,3,-44,4
702,raw_3_Three Mobile,0,-87,3
568,raw_3_Three Mobile,6,-90,4
6,raw_3_Three Mobile,0,-99,
18,raw_3_Three Mobile,-1,-60,4
7,raw_3_Three Mobile,0,-133,4
15,raw_3_Three Mobile,6,-61,4
1,raw_3_Three Mobile,6,-73,
331,raw_3_Three Mobile,6,-82,4
4,raw_3_Three Mobile,1,-134,4
3,raw_3_Three Mobile,-1,-91,
5,raw_3_Three Mobile,3,-61,3
102,raw_3_Three Mobile,-1,-69,4
1067,raw_3_Three Mobile,-1,-95,4
2,raw_3_Three Mobile,5,-69,4
423,raw_3_Three Mobile,0,-61,4
6,raw_3_Three Mobile,5,-109,4
516,raw_3_Three Mobile,6,-89,4
80,raw_3_Three Mobile,1,-76,4
411,raw_3_Three Mobile,-1,-81,4
28,raw_3_Three Mobile,3,-87,3
200,raw_3_Three Mobile,4,-108,4
2,raw_3_Three Mobile,3,-140,4
3,raw_3_Three Mobile,4,-113,3
8,raw_3_Three Mobile,4,-95,3
84,raw_3_Three Mobile,4,-120,4
1330,raw_3_Three Mobile,-1,-99,4
2,raw_3_Three Mobile,-1,-53,4
203,raw_3_Three Mobile,3,-108,4
60,raw_3_Three Mobile,4,-91,4
3,raw_3_Three Mobile,4,-77,3
34,raw_3_Three Mobile,4,-84,4
1,raw_3_Three Mobile,3,-75,
99,raw_3_Three Mobile,4,-99,4
50,raw_3_Three Mobile,1,-130,4
4,raw_3_Three Mobile,5,-106,4
4294,raw_3_Three Mobile,1,-112,4
856,raw_3_Three Mobile,6,-100,4
14,raw_3_Three Mobile,1,-67,3
501,raw_3_Three Mobile,6,-87,4
27,raw_3_Three Mobile,3,-96,4
1,raw_3_Three Mobile,-1,-111,
704,raw_3_Three Mobile,6,-96,4
6,raw_3_Three Mobile,-1,-137,4
43,raw_3_Three Mobile,4,-88,4
6147,raw_3_Three Mobile,0,-116,4
1,raw_3_Three Mobile,6,-95,
22,raw_3_Three Mobile,6,-95,3
1,raw_3_Three Mobile,3,-51,3
7,raw_3_Three Mobile,4,-81,3
2,raw_3_Three Mobile,1,-138,4
173,raw_3_Three Mobile,1,-83,4
1389,raw_3_Three Mobile,-1,-115,4
6734,raw_3_Three Mobile,0,-82,4
6,raw_3_Three Mobile,4,-97,3
1,raw_3_Three Mobile,6,-111,3
707,raw_3_Three Mobile,-1,-88,4
18,raw_3_Three Mobile,6,-101,3
158,raw_3_Three Mobile,1,-80,4
2,raw_3_Three Mobile,-1,-103,
24,raw_3_Three Mobile,1,-66,4
21,raw_3_Three Mobile,1,-132,4
2,raw_3_Three Mobile,5,-91,4
220,raw_3_Three Mobile,0,-101,3
328,raw_3_Three Mobile,-1,-125,4
12045,raw_3_Three Mobile,0,-91,4
38,raw_3_Three Mobile,3,-95,4
53,raw_Phone Co-op_EE,0,-104,4
15,raw_Phone Co-op_EE,0,-85,4
1,raw_Phone Co-op_EE,-1,-74,4
40,raw_Phone Co-op_EE,0,-98,4
1,raw_Phone Co-op_EE,6,-117,4
1,raw_Phone Co-op_EE,-1,-105,2
1,raw_Phone Co-op_EE,3,-109,4
31,raw_Phone Co-op_EE,0,-111,4
12,raw_Phone Co-op_EE,0,-117,4
1,raw_Phone Co-op_EE,-1,-123,4
40,raw_Phone Co-op_EE,0,-107,4
2,raw_Phone Co-op_EE,6,-87,4
1,raw_Phone Co-op_EE,3,-117,4
1,raw_Phone Co-op_EE,1,-82,4
3,raw_Phone Co-op_EE,3,-110,4
1,raw_Phone Co-op_EE,6,-99,4
1,raw_Phone Co-op_EE,1,-99,4
2,raw_Phone Co-op_EE,-1,-120,4
30,raw_Phone Co-op_EE,0,-99,4
1,raw_Phone Co-op_EE,1,-93,2
15,raw_Phone Co-op_EE,0,-91,4
1,raw_Phone Co-op_EE,-1,-94,4
4,raw_Phone Co-op_EE,0,-71,4
1,raw_Phone Co-op_EE,4,-113,4
9,raw_Phone Co-op_EE,0,-75,4
5,raw_Phone Co-op_EE,1,-110,4
1,raw_Phone Co-op_EE,3,-121,4
25,raw_Phone Co-op_EE,0,-94,4
36,raw_Phone Co-op_EE,0,-110,4
4,raw_Phone Co-op_EE,6,-97,4
7,raw_Phone Co-op_EE,1,-108,4
1,raw_Phone Co-op_EE,1,-124,4
2,raw_Phone Co-op_EE,6,-101,4
21,raw_Phone Co-op_EE,0,-92,4
2,raw_Phone Co-op_EE,6,-105,4
1,raw_Phone Co-op_EE,-1,-113,4
3,raw_Phone Co-op_EE,6,-108,4
2,raw_Phone Co-op_EE,1,-102,4
1,raw_Phone Co-op_EE,-1,-98,4
8,raw_Phone Co-op_EE,1,-113,4
1,raw_Phone Co-op_EE,0,-63,4
1,raw_Phone Co-op_EE,4,-116,4
20,raw_Phone Co-op_EE,0,-113,4
2,raw_Phone Co-op_EE,0,-70,4
3,raw_Phone Co-op_EE,1,-111,4
12,raw_Phone Co-op_EE,1,-115,4
2,raw_Phone Co-op_EE,1,-101,4
2,raw_Phone Co-op_EE,6,-92,4
2,raw_Phone Co-op_EE,6,-107,4
8,raw_Phone Co-op_EE,0,-78,4
2,raw_Phone Co-op_EE,3,-106,4
1,raw_Phone Co-op_EE,0,-125,4
3,raw_Phone Co-op_EE,1,-109,4
3,raw_Phone Co-op_EE,6,-98,4
9,raw_Phone Co-op_EE,1,-114,4
3,raw_Phone Co-op_EE,1,-121,4
30,raw_Phone Co-op_EE,0,-97,4
2,raw_Phone Co-op_EE,6,-113,4
2,raw_Phone Co-op_EE,-1,-112,4
1,raw_Phone Co-op_EE,0,-124,4
1,raw_Phone Co-op_EE,6,-100,4
15,raw_Phone Co-op_EE,0,-114,4
1,raw_Phone Co-op_EE,-1,-106,4
3,raw_Phone Co-op_EE,-1,-114,4
12,raw_Phone Co-op_EE,0,-86,4
44,raw_Phone Co-op_EE,0,-101,4
1,raw_Phone Co-op_EE,6,-104,4
3,raw_Phone Co-op_EE,0,-119,4
11,raw_Phone Co-op_EE,0,-84,4
5,raw_Phone Co-op_EE,1,-117,4
2,raw_Phone Co-op_EE,0,-72,4
1,raw_Phone Co-op_EE,6,-86,4
1,raw_Phone Co-op_EE,1,-104,4
6,raw_Phone Co-op_EE,0,-79,4
11,raw_Phone Co-op_EE,0,-82,4
6,raw_Phone Co-op_EE,0,-73,4
4,raw_Phone Co-op_EE,6,-110,4
1,raw_Phone Co-op_EE,0,-66,4
1,raw_Phone Co-op_EE,-1,-93,4
5,raw_Phone Co-op_EE,0,-118,4
1,raw_Phone Co-op_EE,6,-106,4
2,raw_Phone Co-op_EE,0,-68,4
18,raw_Phone Co-op_EE,0,-116,4
4,raw_Phone Co-op_EE,1,-119,4
28,raw_Phone Co-op_EE,0,-112,4
3,raw_Phone Co-op_EE,1,-106,4
1,raw_Phone Co-op_EE,6,-95,4
58,raw_Phone Co-op_EE,0,-108,4
12,raw_Phone Co-op_EE,0,-81,4
1,raw_Phone Co-op_EE,3,-123,4
35,raw_Phone Co-op_EE,0,-109,4
1,raw_Phone Co-op_EE,1,-103,4
1,raw_Phone Co-op_EE,3,-128,4
2,raw_Phone Co-op_EE,3,-112,4
3,raw_Phone Co-op_EE,0,-67,4
5,raw_Phone Co-op_EE,6,-111,4
41,raw_Phone Co-op_EE,0,-102,4
1,raw_Phone Co-op_EE,6,-77,4
8,raw_Phone Co-op_EE,0,-115,4
1,raw_Phone Co-op_EE,1,-123,4
10,raw_Phone Co-op_EE,0,-83,4
1,raw_Phone Co-op_EE,1,-98,4
4,raw_Phone Co-op_EE,0,-77,4
4,raw_Phone Co-op_EE,6,-109,4
1,raw_Phone Co-op_EE,-1,-125,4
1,raw_Phone Co-op_EE,0,-123,4
1,raw_Phone Co-op_EE,-1,-110,4
2,raw_Phone Co-op_EE,1,-120,4
24,raw_Phone Co-op_EE,0,-93,4
1,raw_Phone Co-op_EE,-1,-78,4
1,raw_Phone Co-op_EE,6,-91,4
8,raw_Phone Co-op_EE,1,-118,4
51,raw_Phone Co-op_EE,0,-106,4
4,raw_Phone Co-op_EE,6,-103,4
30,raw_Phone Co-op_EE,0,-100,4
55,raw_Phone Co-op_EE,0,-103,4
1,raw_Phone Co-op_EE,6,-102,4
1,raw_Phone Co-op_EE,6,-79,4
2,raw_Phone Co-op_EE,6,-88,4
23,raw_Phone Co-op_EE,0,-90,4
2,raw_Phone Co-op_EE,1,-122,4
1,raw_Phone Co-op_EE,4,-88,4
7,raw_Phone Co-op_EE,0,-76,4
1,raw_Phone Co-op_EE,-1,-104,4
5,raw_Phone Co-op_EE,0,-80,4
3,raw_Phone Co-op_EE,1,-125,4
1,raw_Phone Co-op_EE,6,-84,4
1,raw_Phone Co-op_EE,4,-102,4
2,raw_Phone Co-op_EE,0,-69,4
1,raw_Phone Co-op_EE,1,-105,4
36,raw_Phone Co-op_EE,0,-96,4
4,raw_Phone Co-op_EE,0,-74,4
40,raw_Phone Co-op_EE,0,-105,4
1,raw_Phone Co-op_EE,6,-116,4
1,raw_Phone Co-op_EE,3,-86,4
1,raw_Phone Co-op_EE,3,-115,4
2,raw_Phone Co-op_EE,3,-116,4
16,raw_Phone Co-op_EE,0,-89,4
17,raw_Phone Co-op_EE,0,-87,4
2,raw_Phone Co-op_EE,0,-120,4
1,raw_Phone Co-op_EE,5,-114,4
4,raw_Phone Co-op_EE,6,-96,4
1,raw_Phone Co-op_EE,1,-107,4
7,raw_Phone Co-op_EE,1,-112,4
3,raw_Phone Co-op_EE,1,-116,4
1,raw_Phone Co-op_EE,-1,-128,4
34,raw_Phone Co-op_EE,0,-95,4
1,raw_Phone Co-op_EE,6,-112,4
1,raw_Phone Co-op_EE,-1,-95,2
2,raw_Phone Co-op_EE,6,-90,4
22,raw_Phone Co-op_EE,0,-88,4
3,raw_Sky Mobile_Sky,6,-56,4
2,raw_Sky Mobile_Sky,0,-95,2
1,raw_Sky Mobile_Sky,3,-94,4
10,raw_Sky Mobile_Sky,-1,-87,2
2,raw_Sky Mobile_Sky,1,-55,4
75,raw_Sky Mobile_Sky,3,-107,3
8,raw_Sky Mobile_Sky,3,-95,4
3,raw_Sky Mobile_Sky,3,-51,3
