c,cleaned_mno,test_status,QOS_SignalStrength,Connection_Category_clean
2,raw_SMARTY_Smarty,5,-96.0,4
562,raw_SMARTY_Smarty,0,-98.0,5G NSA
1,raw_SMARTY_Smarty,0,-82.0,
13,raw_SMARTY_Smarty,6,-68.0,4
124,raw_SMARTY_Smarty,0,-122.0,5G NSA
3,raw_SMARTY_Smarty,1,-76.0,3
29,raw_SMARTY_Smarty,6,-98.0,5G NSA
20,raw_SMARTY_Smarty,0,-66.0,5G NSA
27,raw_SMARTY_Smarty,1,-100.0,5G NSA
1,raw_SMARTY_Smarty,0,-104.0,
31,raw_SMARTY_Smarty,1,-112.0,3
168,raw_SMARTY_Smarty,6,-90.0,4
37,raw_SMARTY_Smarty,6,-114.0,5G NSA
23,raw_SMARTY_Smarty,0,-128.0,4
173,raw_SMARTY_Smarty,3,-118.0,4
1,raw_SMARTY_Smarty,6,-58.0,3
3,raw_SMARTY_Smarty,1,-62.0,4
6,raw_SMARTY_Smarty,1,-80.0,3
1,raw_SMARTY_Smarty,6,-100.0,3
1,raw_SMARTY_Smarty,4,-102.0,3
83,raw_SMARTY_Smarty,-1,-128.0,4
1,raw_SMARTY_Smarty,3,-72.0,3
455,raw_SMARTY_Smarty,-1,-116.0,4
1,raw_SMARTY_Smarty,6,-106.0,3
824,raw_SMARTY_Smarty,0,-110.0,5G NSA
7,raw_SMARTY_Smarty,4,-110.0,5G NSA
2,raw_SMARTY_Smarty,6,-58.0,4
55,raw_SMARTY_Smarty,6,-118.0,4
24,raw_SMARTY_Smarty,-1,-96.0,3
16,raw_SMARTY_Smarty,-1,-44.0,4
1,raw_SMARTY_Smarty,4,-130.0,5G NSA
1,raw_SMARTY_Smarty,1,-114.0,
2,raw_SMARTY_Smarty,-1,-132.0,5G NSA
2881,raw_SMARTY_Smarty,0,-90.0,4
1,raw_SMARTY_Smarty,5,-122.0,5G NSA
101,raw_SMARTY_Smarty,6,-116.0,4
1,raw_SMARTY_Smarty,1,-64.0,3
5,raw_SMARTY_Smarty,4,-120.0,5G NSA
14,raw_SMARTY_Smarty,1,-78.0,4
13,raw_SMARTY_Smarty,-1,-98.0,5G NSA
348,raw_SMARTY_Smarty,-1,-98.0,4
7,raw_SMARTY_Smarty,4,-106.0,5G NSA
5,raw_SMARTY_Smarty,4,-78.0,4
8,raw_SMARTY_Smarty,1,-68.0,4
5284,raw_SMARTY_Smarty,0,-98.0,4
14,raw_SMARTY_Smarty,1,-124.0,5G NSA
16,raw_SMARTY_Smarty,0,-64.0,5G NSA
25,raw_SMARTY_Smarty,3,-100.0,4
42,raw_SMARTY_Smarty,6,-106.0,5G NSA
6,raw_SMARTY_Smarty,-1,-76.0,3
9,raw_SMARTY_Smarty,6,-74.0,5G NSA
1,raw_SMARTY_Smarty,-1,-60.0,4
1243,raw_SMARTY_Smarty,0,-80.0,4
9,raw_SMARTY_Smarty,3,-92.0,4
145,raw_SMARTY_Smarty,-1,-92.0,4
26,raw_SMARTY_Smarty,4,-98.0,4
12,raw_SMARTY_Smarty,-1,-100.0,5G NSA
3,raw_SMARTY_Smarty,3,-84.0,4
46,raw_SMARTY_Smarty,3,-104.0,4
213,raw_SMARTY_Smarty,1,-96.0,4
21,raw_SMARTY_Smarty,4,-94.0,4
5,raw_SMARTY_Smarty,0,-130.0,5G NSA
4,raw_SMARTY_Smarty,-1,-62.0,3
46,raw_SMARTY_Smarty,1,-104.0,5G NSA
10,raw_SMARTY_Smarty,4,-118.0,5G NSA
17,raw_SMARTY_Smarty,4,-90.0,4
2,raw_SMARTY_Smarty,0,-140.0,5G NSA
2,raw_SMARTY_Smarty,6,-52.0,3
12,raw_SMARTY_Smarty,3,-90.0,4
6,raw_SMARTY_Smarty,1,-92.0,5G NSA
5,raw_SMARTY_Smarty,-1,-86.0,5G NSA
5794,raw_SMARTY_Smarty,0,-102.0,4
6,raw_SMARTY_Smarty,6,-76.0,5G NSA
52,raw_SMARTY_Smarty,0,-70.0,3
2,raw_SMARTY_Smarty,-1,-56.0,4
9,raw_SMARTY_Smarty,0,-62.0,5G NSA
1,raw_SMARTY_Smarty,5,-96.0,3
263,raw_SMARTY_Smarty,6,-100.0,4
30,raw_SMARTY_Smarty,1,-102.0,5G NSA
1,raw_SMARTY_Smarty,4,-80.0,3
349,raw_SMARTY_Smarty,-1,-102.0,4
2,raw_SMARTY_Smarty,3,-92.0,3
23,raw_SMARTY_Smarty,1,-88.0,3
2,raw_SMARTY_Smarty,4,-84.0,5G NSA
1,raw_SMARTY_Smarty,6,-132.0,5G NSA
2,raw_SMARTY_Smarty,0,-50.0,4
2,raw_SMARTY_Smarty,4,-72.0,4
689,raw_SMARTY_Smarty,0,-74.0,4
17,raw_SMARTY_Smarty,-1,-108.0,3
13,raw_SMARTY_Smarty,-1,-82.0,3
163,raw_SMARTY_Smarty,-1,-124.0,4
2,raw_SMARTY_Smarty,1,-66.0,4
239,raw_SMARTY_Smarty,6,-98.0,4
1,raw_SMARTY_Smarty,3,-104.0,5G NSA
19,raw_SMARTY_Smarty,-1,-104.0,5G NSA
6157,raw_SMARTY_Smarty,0,-108.0,4
4,raw_SMARTY_Smarty,6,-92.0,3
85,raw_SMARTY_Smarty,-1,-84.0,4
16,raw_SMARTY_Smarty,0,-52.0,3
6,raw_SMARTY_Smarty,-1,-88.0,5G NSA
1,raw_SMARTY_Smarty,-1,-70.0,5G NSA
2,raw_SMARTY_Smarty,3,-76.0,4
2,raw_SMARTY_Smarty,-1,-126.0,5G NSA
43,raw_SMARTY_Smarty,0,-104.0,3
40,raw_SMARTY_Smarty,1,-122.0,5G NSA
261,raw_SMARTY_Smarty,6,-110.0,4
29,raw_SMARTY_Smarty,3,-126.0,4
125,raw_SMARTY_Smarty,0,-124.0,4
1,raw_SMARTY_Smarty,6,-130.0,4
8,raw_SMARTY_Smarty,0,-54.0,4
1,raw_SMARTY_Smarty,0,-88.0,
5,raw_SMARTY_Smarty,4,-96.0,5G NSA
535,raw_SMARTY_Smarty,-1,-112.0,4
8,raw_SMARTY_Smarty,1,-82.0,3
5,raw_SMARTY_Smarty,-1,-122.0,5G NSA
31,raw_SMARTY_Smarty,6,-110.0,5G NSA
7,raw_SMARTY_Smarty,-1,-78.0,3
8,raw_SMARTY_Smarty,3,-112.0,3
35,raw_SMARTY_Smarty,1,-82.0,4
1,raw_SMARTY_Smarty,3,-110.0,
3,raw_SMARTY_Smarty,3,-94.0,3
16,raw_SMARTY_Smarty,6,-80.0,5G NSA
8,raw_SMARTY_Smarty,4,-100.0,5G NSA
87,raw_SMARTY_Smarty,0,-72.0,5G NSA
32,raw_SMARTY_Smarty,6,-72.0,4
2,raw_SMARTY_Smarty,0,-84.0,
17,raw_SMARTY_Smarty,1,-98.0,5G NSA
1,raw_SMARTY_Smarty,1,-130.0,5G NSA
132,raw_SMARTY_Smarty,3,-122.0,4
2,raw_SMARTY_Smarty,-1,-70.0,3
190,raw_SMARTY_Smarty,6,-96.0,4
209,raw_SMARTY_Smarty,0,-80.0,5G NSA
2,raw_SMARTY_Smarty,6,-70.0,5G NSA
4,raw_SMARTY_Smarty,-1,-80.0,5G NSA
37,raw_SMARTY_Smarty,0,-74.0,3
7,raw_SMARTY_Smarty,3,-114.0,3
3563,raw_SMARTY_Smarty,0,-114.0,4
602,raw_SMARTY_Smarty,0,-120.0,4
33,raw_SMARTY_Smarty,4,-96.0,4
8,raw_SMARTY_Smarty,3,-88.0,4
2,raw_SMARTY_Smarty,4,-78.0,3
12,raw_SMARTY_Smarty,6,-78.0,5G NSA
2331,raw_SMARTY_Smarty,0,-116.0,4
2,raw_SMARTY_Smarty,-1,-58.0,4
84,raw_SMARTY_Smarty,0,-62.0,4
1,raw_SMARTY_Smarty,0,-132.0,5G NSA
142,raw_SMARTY_Smarty,3,-120.0,4
542,raw_SMARTY_Smarty,-1,-110.0,4
42,raw_SMARTY_Smarty,1,-80.0,4
888,raw_SMARTY_Smarty,1,-106.0,4
78,raw_SMARTY_Smarty,4,-112.0,4
1,raw_SMARTY_Smarty,6,-126.0,4
552,raw_SMARTY_Smarty,0,-96.0,5G NSA
49,raw_SMARTY_Smarty,0,-124.0,5G NSA
47,raw_SMARTY_Smarty,-1,-76.0,4
6,raw_SMARTY_Smarty,6,-88.0,3
22,raw_SMARTY_Smarty,6,-84.0,5G NSA
41,raw_SMARTY_Smarty,1,-100.0,3
1,raw_SMARTY_Smarty,0,-98.0,
194,raw_SMARTY_Smarty,6,-112.0,4
11,raw_SMARTY_Smarty,1,-72.0,4
94,raw_SMARTY_Smarty,0,-96.0,3
154,raw_SMARTY_Smarty,6,-92.0,4
3,raw_SMARTY_Smarty,6,-80.0,3
2,raw_SMARTY_Smarty,1,-60.0,3
845,raw_SMARTY_Smarty,0,-106.0,5G NSA
50,raw_SMARTY_Smarty,0,-72.0,3
1,raw_SMARTY_Smarty,1,-140.0,5G NSA
2,raw_SMARTY_Smarty,4,-82.0,3
26,raw_SMARTY_Smarty,6,-118.0,5G NSA
84,raw_SMARTY_Smarty,4,-110.0,4
37,raw_SMARTY_Smarty,0,-64.0,3
1,raw_SMARTY_Smarty,4,-82.0,5G NSA
41,raw_SMARTY_Smarty,1,-106.0,3
7,raw_SMARTY_Smarty,0,-60.0,5G NSA
32,raw_SMARTY_Smarty,-1,-102.0,3
546,raw_SMARTY_Smarty,0,-116.0,5G NSA
2,raw_SMARTY_Smarty,1,-66.0,3
49,raw_SMARTY_Smarty,0,-68.0,3
36,raw_SMARTY_Smarty,-1,-110.0,3
8,raw_SMARTY_Smarty,4,-114.0,5G NSA
149,raw_SMARTY_Smarty,6,-114.0,4
4,raw_SMARTY_Smarty,-1,-62.0,4
2,raw_SMARTY_Smarty,0,-78.0,
19,raw_SMARTY_Smarty,1,-76.0,4
13,raw_SMARTY_Smarty,0,-58.0,3
71,raw_SMARTY_Smarty,6,-80.0,4
2,raw_SMARTY_Smarty,6,-70.0,3
1,raw_SMARTY_Smarty,3,-74.0,4
36,raw_SMARTY_Smarty,-1,-98.0,3
28,raw_SMARTY_Smarty,6,-92.0,5G NSA
36,raw_SMARTY_Smarty,-1,-112.0,3
13,raw_SMARTY_Smarty,-1,-110.0,5G NSA
2,raw_SMARTY_Smarty,4,-74.0,4
28,raw_SMARTY_Smarty,0,-58.0,4
1,raw_SMARTY_Smarty,1,-84.0,5G NSA
73,raw_SMARTY_Smarty,-1,-82.0,4
1,raw_SMARTY_Smarty,1,-52.0,4
18,raw_SMARTY_Smarty,-1,-94.0,3
3,raw_SMARTY_Smarty,-1,-60.0,3
8,raw_SMARTY_Smarty,6,-122.0,5G NSA
35,raw_SMARTY_Smarty,1,-96.0,3
4,raw_SMARTY_Smarty,6,-64.0,5G NSA
5,raw_SMARTY_Smarty,6,-60.0,4
1,raw_SMARTY_Smarty,5,-84.0,4
108,raw_SMARTY_Smarty,1,-112.0,5G NSA
50,raw_SMARTY_Smarty,6,-78.0,4
12,raw_SMARTY_Smarty,6,-86.0,5G NSA
2,raw_SMARTY_Smarty,3,-78.0,3
5776,raw_SMARTY_Smarty,0,-110.0,4
529,raw_SMARTY_Smarty,0,-94.0,5G NSA
2,raw_SMARTY_Smarty,6,-62.0,3
5,raw_SMARTY_Smarty,6,-86.0,3
337,raw_SMARTY_Smarty,-1,-100.0,4
57,raw_SMARTY_Smarty,0,-76.0,3
3,raw_SMARTY_Smarty,4,-100.0,3
4595,raw_SMARTY_Smarty,0,-96.0,4
254,raw_SMARTY_Smarty,-1,-96.0,4
14,raw_SMARTY_Smarty,0,-54.0,3
4,raw_SMARTY_Smarty,1,-72.0,3
93,raw_SMARTY_Smarty,6,-84.0,4
74,raw_SMARTY_Smarty,1,-110.0,5G NSA
1,raw_SMARTY_Smarty,6,-60.0,5G NSA
1,raw_SMARTY_Smarty,0,-68.0,
44,raw_SMARTY_Smarty,1,-98.0,3
27,raw_SMARTY_Smarty,1,-110.0,3
487,raw_SMARTY_Smarty,1,-102.0,4
85,raw_SMARTY_Smarty,0,-94.0,3
10,raw_SMARTY_Smarty,6,-124.0,4
2,raw_SMARTY_Smarty,1,-44.0,4
11,raw_SMARTY_Smarty,-1,-134.0,4
6,raw_SMARTY_Smarty,6,-120.0,5G NSA
1,raw_SMARTY_Smarty,6,-140.0,5G NSA
359,raw_SMARTY_Smarty,0,-70.0,4
127,raw_SMARTY_Smarty,6,-88.0,4
7,raw_SMARTY_Smarty,6,-84.0,3
11,raw_SMARTY_Smarty,1,-96.0,5G NSA
1575,raw_SMARTY_Smarty,1,-114.0,4
10,raw_SMARTY_Smarty,3,-132.0,4
2,raw_SMARTY_Smarty,-1,-64.0,3
69,raw_SMARTY_Smarty,1,-86.0,4
3,raw_SMARTY_Smarty,6,-68.0,5G NSA
7,raw_SMARTY_Smarty,1,-88.0,5G NSA
2,raw_SMARTY_Smarty,4,-94.0,5G NSA
1,raw_SMARTY_Smarty,4,-90.0,5G NSA
1,raw_SMARTY_Smarty,5,-82.0,4
1,raw_SMARTY_Smarty,-1,-104.0,
2435,raw_SMARTY_Smarty,0,-88.0,4
1,raw_SMARTY_Smarty,4,-90.0,
28,raw_SMARTY_Smarty,-1,-100.0,3
2,raw_SMARTY_Smarty,6,-96.0,3
5,raw_SMARTY_Smarty,-1,-66.0,3
3,raw_SMARTY_Smarty,3,-82.0,4
2,raw_SMARTY_Smarty,6,-128.0,4
2,raw_SMARTY_Smarty,3,-86.0,4
138,raw_SMARTY_Smarty,0,-76.0,5G NSA
74,raw_SMARTY_Smarty,-1,-80.0,4
2,raw_SMARTY_Smarty,5,-118.0,4
4743,raw_SMARTY_Smarty,0,-112.0,4
1,raw_SMARTY_Smarty,4,-94.0,3
16,raw_SMARTY_Smarty,3,-108.0,3
434,raw_SMARTY_Smarty,0,-92.0,5G NSA
8,raw_SMARTY_Smarty,-1,-84.0,5G NSA
20,raw_SMARTY_Smarty,-1,-132.0,4
2,raw_SMARTY_Smarty,3,-84.0,3
2,raw_SMARTY_Smarty,4,-86.0,5G NSA
1,raw_SMARTY_Smarty,-1,-136.0,C
1,raw_SMARTY_Smarty,3,-66.0,3
105,raw_SMARTY_Smarty,1,-90.0,4
41,raw_SMARTY_Smarty,1,-102.0,3
1,raw_SMARTY_Smarty,4,-114.0,3
58,raw_SMARTY_Smarty,4,-114.0,4
216,raw_SMARTY_Smarty,-1,-94.0,4
385,raw_SMARTY_Smarty,1,-100.0,4
47,raw_SMARTY_Smarty,4,-100.0,4
4,raw_SMARTY_Smarty,1,-78.0,3
1,raw_SMARTY_Smarty,0,-54.0,
30,raw_SMARTY_Smarty,1,-90.0,3
3,raw_SMARTY_Smarty,1,-78.0,5G NSA
125,raw_SMARTY_Smarty,0,-64.0,4
18,raw_SMARTY_Smarty,4,-92.0,4
1,raw_SMARTY_Smarty,4,-60.0,4
62,raw_SMARTY_Smarty,1,-106.0,5G NSA
53,raw_SMARTY_Smarty,4,-108.0,4
7,raw_SMARTY_Smarty,-1,-80.0,3
3,raw_SMARTY_Smarty,5,-106.0,4
1631,raw_SMARTY_Smarty,1,-112.0,4
8,raw_SMARTY_Smarty,1,-134.0,4
20,raw_SMARTY_Smarty,-1,-70.0,4
70,raw_SMARTY_Smarty,3,-106.0,4
1,raw_SMARTY_Smarty,4,-104.0,3
31,raw_SMARTY_Smarty,0,-126.0,5G NSA
800,raw_SMARTY_Smarty,0,-76.0,4
3,raw_SMARTY_Smarty,1,-90.0,5G NSA
1,raw_SMARTY_Smarty,-1,-68.0,3
3,raw_SMARTY_Smarty,6,-102.0,3
2,raw_SMARTY_Smarty,1,-56.0,3
11,raw_SMARTY_Smarty,1,-126.0,5G NSA
7,raw_SMARTY_Smarty,3,-110.0,3
83,raw_SMARTY_Smarty,0,-86.0,3
122,raw_SMARTY_Smarty,3,-110.0,4
1,raw_SMARTY_Smarty,-1,-114.0,
237,raw_SMARTY_Smarty,0,-82.0,5G NSA
17,raw_SMARTY_Smarty,-1,-102.0,5G NSA
14,raw_SMARTY_Smarty,6,-82.0,5G NSA
3,raw_SMARTY_Smarty,1,-70.0,3
6,raw_SMARTY_Smarty,4,-108.0,5G NSA
1,raw_SMARTY_Smarty,4,-76.0,3
1,raw_SMARTY_Smarty,3,-68.0,4
5,raw_SMARTY_Smarty,6,-72.0,5G NSA
2,raw_SMARTY_Smarty,6,-90.0,3
4,raw_SMARTY_Smarty,4,-116.0,5G NSA
61,raw_SMARTY_Smarty,0,-70.0,5G NSA
30,raw_SMARTY_Smarty,6,-120.0,4
7,raw_SMARTY_Smarty,-1,-94.0,5G NSA
3,raw_SMARTY_Smarty,4,-86.0,3
4,raw_SMARTY_Smarty,-1,-136.0,4
13,raw_SMARTY_Smarty,0,-56.0,3
1,raw_SMARTY_Smarty,3,-62.0,3
865,raw_SMARTY_Smarty,1,-120.0,4
10,raw_SMARTY_Smarty,3,-94.0,4
1,raw_SMARTY_Smarty,-1,-76.0,5G NSA
9,raw_SMARTY_Smarty,-1,-66.0,4
19,raw_SMARTY_Smarty,1,-74.0,4
1,raw_SMARTY_Smarty,3,-102.0,5G NSA
533,raw_SMARTY_Smarty,1,-122.0,4
5,raw_SMARTY_Smarty,6,-98.0,3
508,raw_SMARTY_Smarty,0,-72.0,4
30,raw_SMARTY_Smarty,-1,-104.0,3
1,raw_SMARTY_Smarty,3,-80.0,4
1,raw_SMARTY_Smarty,0,-74.0,
169,raw_SMARTY_Smarty,1,-94.0,4
60,raw_SMARTY_Smarty,4,-106.0,4
19,raw_SMARTY_Smarty,6,-70.0,4
1,raw_SMARTY_Smarty,6,-132.0,4
45,raw_SMARTY_Smarty,-1,-130.0,4
780,raw_SMARTY_Smarty,0,-108.0,5G NSA
261,raw_SMARTY_Smarty,0,-122.0,4
629,raw_SMARTY_Smarty,1,-104.0,4
74,raw_SMARTY_Smarty,-1,-114.0,3
314,raw_SMARTY_Smarty,-1,-120.0,4
11,raw_SMARTY_Smarty,4,-122.0,4
40,raw_SMARTY_Smarty,1,-94.0,3
175,raw_SMARTY_Smarty,0,-78.0,5G NSA
13,raw_SMARTY_Smarty,4,-126.0,4
52,raw_SMARTY_Smarty,-1,-78.0,4
159,raw_SMARTY_Smarty,3,-112.0,4
9,raw_SMARTY_Smarty,1,-94.0,5G NSA
687,raw_SMARTY_Smarty,0,-102.0,5G NSA
17,raw_SMARTY_Smarty,0,-56.0,4
104,raw_SMARTY_Smarty,0,-90.0,3
5,raw_SMARTY_Smarty,1,-128.0,5G NSA
3,raw_SMARTY_Smarty,6,-64.0,3
14,raw_SMARTY_Smarty,-1,-84.0,3
27,raw_SMARTY_Smarty,0,-60.0,3
95,raw_SMARTY_Smarty,0,-98.0,3
15,raw_SMARTY_Smarty,6,-88.0,5G NSA
14,raw_SMARTY_Smarty,-1,-114.0,5G NSA
769,raw_SMARTY_Smarty,0,-104.0,5G NSA
14,raw_SMARTY_Smarty,-1,-86.0,3
2,raw_SMARTY_Smarty,-1,-108.0,
1,raw_SMARTY_Smarty,5,-98.0,4
3,raw_SMARTY_Smarty,-1,-124.0,5G NSA
1478,raw_SMARTY_Smarty,1,-116.0,4
1,raw_SMARTY_Smarty,4,-74.0,5G NSA
1,raw_SMARTY_Smarty,0,-56.0,5G NSA
16,raw_SMARTY_Smarty,0,-112.0,3
7,raw_SMARTY_Smarty,-1,-64.0,4
8,raw_SMARTY_Smarty,3,-106.0,3
40,raw_SMARTY_Smarty,6,-74.0,4
1,raw_SMARTY_Smarty,4,-72.0,3
5,raw_SMARTY_Smarty,4,-76.0,4
2,raw_SMARTY_Smarty,6,-76.0,3
12,raw_SMARTY_Smarty,3,-98.0,4
23,raw_SMARTY_Smarty,6,-116.0,5G NSA
11,raw_SMARTY_Smarty,-1,-92.0,5G NSA
20,raw_SMARTY_Smarty,-1,-116.0,5G NSA
10,raw_SMARTY_Smarty,0,-130.0,4
40,raw_SMARTY_Smarty,6,-104.0,5G NSA
1,raw_SMARTY_Smarty,1,-58.0,3
54,raw_SMARTY_Smarty,1,-108.0,5G NSA
14,raw_SMARTY_Smarty,3,-104.0,3
1,raw_SMARTY_Smarty,6,-68.0,3
1,raw_SMARTY_Smarty,5,-112.0,5G NSA
5322,raw_SMARTY_Smarty,0,-100.0,4
31,raw_SMARTY_Smarty,1,-108.0,3
6,raw_SMARTY_Smarty,6,-44.0,4
2,raw_SMARTY_Smarty,4,-104.0,5G NSA
3,raw_SMARTY_Smarty,6,-104.0,3
1,raw_SMARTY_Smarty,3,-120.0,5G NSA
3,raw_SMARTY_Smarty,-1,-140.0,4
4147,raw_SMARTY_Smarty,0,-94.0,4
8,raw_SMARTY_Smarty,4,-86.0,4
105,raw_SMARTY_Smarty,0,-74.0,5G NSA
11,raw_SMARTY_Smarty,4,-124.0,4
1,raw_SMARTY_Smarty,4,-62.0,4
134,raw_SMARTY_Smarty,-1,-88.0,4
1,raw_SMARTY_Smarty,0,-58.0,5G NSA
124,raw_SMARTY_Smarty,6,-86.0,4
1,raw_SMARTY_Smarty,1,-102.0,
7,raw_SMARTY_Smarty,1,-70.0,4
1,raw_SMARTY_Smarty,4,-68.0,4
39,raw_SMARTY_Smarty,6,-102.0,5G NSA
26,raw_SMARTY_Smarty,-1,-112.0,5G NSA
72,raw_SMARTY_Smarty,1,-88.0,4
120,raw_SMARTY_Smarty,0,-92.0,3
29,raw_SMARTY_Smarty,-1,-108.0,5G NSA
414,raw_SMARTY_Smarty,0,-90.0,5G NSA
3,raw_SMARTY_Smarty,4,-70.0,4
46,raw_SMARTY_Smarty,4,-116.0,4
421,raw_SMARTY_Smarty,0,-118.0,5G NSA
3,raw_SMARTY_Smarty,3,-74.0,3
4,raw_SMARTY_Smarty,6,-62.0,4
44,raw_SMARTY_Smarty,0,-68.0,5G NSA
1,raw_SMARTY_Smarty,0,-86.0,
261,raw_SMARTY_Smarty,-1,-122.0,4
2,raw_SMARTY_Smarty,-1,-54.0,3
14,raw_SMARTY_Smarty,6,-122.0,4
2,raw_SMARTY_Smarty,0,-114.0,
4,raw_SMARTY_Smarty,-1,-82.0,5G NSA
47,raw_SMARTY_Smarty,1,-104.0,3
1,raw_SMARTY_Smarty,3,-82.0,3
8,raw_SMARTY_Smarty,0,-110.0,3
85,raw_SMARTY_Smarty,0,-100.0,3
6,raw_SMARTY_Smarty,0,-128.0,5G NSA
498,raw_SMARTY_Smarty,-1,-114.0,4
1595,raw_SMARTY_Smarty,0,-82.0,4
1,raw_SMARTY_Smarty,3,-114.0,5G NSA
9,raw_SMARTY_Smarty,6,-66.0,4
6,raw_SMARTY_Smarty,4,-92.0,5G NSA
3,raw_SMARTY_Smarty,6,-124.0,5G NSA
1346,raw_SMARTY_Smarty,0,-118.0,4
1,raw_SMARTY_Smarty,6,-128.0,5G NSA
1,raw_SMARTY_Smarty,0,-134.0,4
12,raw_SMARTY_Smarty,3,-98.0,3
358,raw_SMARTY_Smarty,0,-88.0,5G NSA
88,raw_SMARTY_Smarty,3,-108.0,4
33,raw_SMARTY_Smarty,-1,-106.0,3
640,raw_SMARTY_Smarty,0,-114.0,5G NSA
2,raw_SMARTY_Smarty,1,-64.0,4
51,raw_SMARTY_Smarty,4,-104.0,4
2,raw_SMARTY_Smarty,1,-68.0,3
310,raw_SMARTY_Smarty,6,-106.0,4
3,raw_SMARTY_Smarty,1,-74.0,3
538,raw_SMARTY_Smarty,-1,-108.0,4
34,raw_SMARTY_Smarty,3,-102.0,4
18,raw_SMARTY_Smarty,3,-100.0,3
6,raw_SMARTY_Smarty,0,-132.0,4
1,raw_SMARTY_Smarty,4,-64.0,4
1,raw_SMARTY_Smarty,3,-94.0,5G NSA
6271,raw_SMARTY_Smarty,0,-106.0,4
3,raw_SMARTY_Smarty,5,-108.0,4
1,raw_SMARTY_Smarty,4,-108.0,3
185,raw_SMARTY_Smarty,0,-66.0,4
1,raw_SMARTY_Smarty,0,-102.0,
78,raw_SMARTY_Smarty,0,-102.0,3
34,raw_SMARTY_Smarty,0,-106.0,3
3,raw_SMARTY_Smarty,5,-116.0,4
16,raw_SMARTY_Smarty,3,-128.0,4
105,raw_SMARTY_Smarty,1,-114.0,5G NSA
23,raw_SMARTY_Smarty,-1,-88.0,3
3451,raw_SMARTY_Smarty,0,-92.0,4
500,raw_SMARTY_Smarty,-1,-106.0,4
286,raw_SMARTY_Smarty,0,-120.0,5G NSA
1,raw_SMARTY_Smarty,-1,-66.0,5G NSA
1,raw_SMARTY_Smarty,1,-136.0,4
285,raw_SMARTY_Smarty,0,-84.0,5G NSA
45,raw_SMARTY_Smarty,6,-112.0,5G NSA
3,raw_SMARTY_Smarty,5,-102.0,4
1,raw_SMARTY_Smarty,1,-58.0,4
20,raw_SMARTY_Smarty,-1,-106.0,5G NSA
3,raw_SMARTY_Smarty,5,-100.0,4
98,raw_SMARTY_Smarty,1,-118.0,5G NSA
55,raw_SMARTY_Smarty,0,-80.0,3
1399,raw_SMARTY_Smarty,1,-110.0,4
73,raw_SMARTY_Smarty,6,-82.0,4
272,raw_SMARTY_Smarty,6,-102.0,4
363,raw_SMARTY_Smarty,-1,-118.0,4
260,raw_SMARTY_Smarty,1,-98.0,4
14,raw_SMARTY_Smarty,1,-132.0,4
14,raw_SMARTY_Smarty,1,-84.0,3
16,raw_SMARTY_Smarty,-1,-90.0,3
3,raw_SMARTY_Smarty,3,-78.0,4
1,raw_SMARTY_Smarty,5,-114.0,5G NSA
51,raw_SMARTY_Smarty,1,-128.0,4
33,raw_SMARTY_Smarty,0,-66.0,3
1157,raw_SMARTY_Smarty,1,-108.0,4
4,raw_SMARTY_Smarty,4,-88.0,5G NSA
12,raw_SMARTY_Smarty,3,-96.0,4
1,raw_SMARTY_Smarty,6,-94.0,3
1,raw_SMARTY_Smarty,1,-136.0,5G NSA
198,raw_SMARTY_Smarty,3,-114.0,4
39,raw_SMARTY_Smarty,1,-114.0,3
1,raw_SMARTY_Smarty,5,-92.0,4
4,raw_SMARTY_Smarty,0,-52.0,4
9,raw_SMARTY_Smarty,-1,-120.0,5G NSA
655,raw_SMARTY_Smarty,0,-112.0,5G NSA
7,raw_SMARTY_Smarty,6,-64.0,4
2,raw_SMARTY_Smarty,4,-90.0,3
1,raw_SMARTY_Smarty,4,-80.0,4
1,raw_SMARTY_Smarty,1,-76.0,5G NSA
1,raw_SMARTY_Smarty,3,-44.0,4
67,raw_SMARTY_Smarty,3,-124.0,4
23,raw_SMARTY_Smarty,1,-130.0,4
4,raw_SMARTY_Smarty,5,-110.0,4
6130,raw_SMARTY_Smarty,0,-104.0,4
2,raw_SMARTY_Smarty,3,-86.0,3
2096,raw_SMARTY_Smarty,0,-86.0,4
313,raw_SMARTY_Smarty,0,-86.0,5G NSA
1,raw_SMARTY_Smarty,5,-114.0,4
417,raw_SMARTY_Smarty,-1,-104.0,4
1,raw_SMARTY_Smarty,5,-82.0,3
21,raw_SMARTY_Smarty,0,-108.0,3
4,raw_SMARTY_Smarty,3,-88.0,3
10,raw_SMARTY_Smarty,-1,-96.0,5G NSA
31,raw_SMARTY_Smarty,1,-92.0,3
1,raw_SMARTY_Smarty,5,-112.0,4
13,raw_SMARTY_Smarty,1,-86.0,3
1,raw_SMARTY_Smarty,5,-88.0,4
145,raw_SMARTY_Smarty,-1,-126.0,4
35,raw_SMARTY_Smarty,-1,-74.0,4
2,raw_SMARTY_Smarty,-1,-138.0,4
1,raw_SMARTY_Smarty,5,-94.0,4
150,raw_SMARTY_Smarty,1,-126.0,4
44,raw_SMARTY_Smarty,1,-84.0,4
37,raw_SMARTY_Smarty,4,-102.0,4
132,raw_SMARTY_Smarty,1,-92.0,4
65,raw_SMARTY_Smarty,0,-126.0,4
204,raw_SMARTY_Smarty,6,-94.0,4
1,raw_SMARTY_Smarty,4,-66.0,4
25,raw_SMARTY_Smarty,6,-90.0,5G NSA
